2023-05-19 15:46:58,110 DEBUG [main] PackageRelationshipCollection  - Parsing relationship: /xl/_rels/workbook.xml.rels
2023-05-19 15:46:59,171 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:44afb080d6a327ba893039862ef8406b, Subject:CN=DST Root CA X3, O=Digital Signature Trust Co., Issuer:CN=DST Root CA X3, O=Digital Signature Trust Co., Key type:RSA, Length:2048, Cert Id:1007302312, Valid from:01/10/00, 2:42 am, Valid until:30/09/21, 7:31 pm
2023-05-19 15:46:59,172 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:a0142800000014523cf467c00000002, Subject:CN=IdenTrust Public Sector Root CA 1, O=IdenTrust, C=US, Issuer:CN=IdenTrust Public Sector Root CA 1, O=IdenTrust, C=US, Key type:RSA, Length:4096, Cert Id:2123370772, Valid from:16/01/14, 11:23 pm, Valid until:16/01/34, 11:23 pm
2023-05-19 15:46:59,172 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:8210cfb0d240e3594463e0bb63828b00, Subject:CN=ISRG Root X1, O=Internet Security Research Group, C=US, Issuer:CN=ISRG Root X1, O=Internet Security Research Group, C=US, Key type:RSA, Length:4096, Cert Id:1521974916, Valid from:04/06/15, 4:34 pm, Valid until:04/06/35, 4:34 pm
2023-05-19 15:46:59,173 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:a7ea6df4b449eda6a24859ee6b815d3167fbbb1, Subject:CN=LuxTrust Global Root 2, O=LuxTrust S.A., C=LU, Issuer:CN=LuxTrust Global Root 2, O=LuxTrust S.A., C=LU, Key type:RSA, Length:4096, Cert Id:-1239330694, Valid from:05/03/15, 6:51 pm, Valid until:05/03/35, 6:51 pm
2023-05-19 15:46:59,174 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:bb8, Subject:CN=LuxTrust Global Root, O=LuxTrust s.a., C=LU, Issuer:CN=LuxTrust Global Root, O=LuxTrust s.a., C=LU, Key type:RSA, Length:2048, Cert Id:1714819687, Valid from:17/03/11, 3:21 pm, Valid until:17/03/21, 3:21 pm
2023-05-19 15:46:59,177 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:3ab6508b, Subject:CN=QuoVadis Root Certification Authority, OU=Root Certification Authority, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root Certification Authority, OU=Root Certification Authority, O=QuoVadis Limited, C=BM, Key type:RSA, Length:2048, Cert Id:-1882405602, Valid from:20/03/01, 12:03 am, Valid until:18/03/21, 12:03 am
2023-05-19 15:46:59,178 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:78585f2ead2c194be3370735341328b596d46593, Subject:CN=QuoVadis Root CA 1 G3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 1 G3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:-762436034, Valid from:12/01/12, 10:57 pm, Valid until:12/01/42, 10:57 pm
2023-05-19 15:46:59,179 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:509, Subject:CN=QuoVadis Root CA 2, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 2, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:338250116, Valid from:24/11/06, 11:57 pm, Valid until:24/11/31, 11:53 pm
2023-05-19 15:46:59,180 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:445734245b81899b35f2ceb82b3b5ba726f07528, Subject:CN=QuoVadis Root CA 2 G3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 2 G3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:696763521, Valid from:13/01/12, 12:29 am, Valid until:13/01/42, 12:29 am
2023-05-19 15:46:59,181 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:5c6, Subject:CN=QuoVadis Root CA 3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:1470392860, Valid from:25/11/06, 12:41 am, Valid until:25/11/31, 12:36 am
2023-05-19 15:46:59,182 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:2ef59b0228a7db7affd5a3a9eebd03a0cf126a1d, Subject:CN=QuoVadis Root CA 3 G3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 3 G3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:-705622991, Valid from:13/01/12, 1:56 am, Valid until:13/01/42, 1:56 am
2023-05-19 15:46:59,182 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:0, Subject:OU=Security Communication RootCA1, O=SECOM Trust.net, C=JP, Issuer:OU=Security Communication RootCA1, O=SECOM Trust.net, C=JP, Key type:RSA, Length:2048, Cert Id:1802358121, Valid from:30/09/03, 9:50 am, Valid until:30/09/23, 9:50 am
2023-05-19 15:46:59,183 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:OU=Security Communication RootCA2, O="SECOM Trust Systems CO.,LTD.", C=JP, Issuer:OU=Security Communication RootCA2, O="SECOM Trust Systems CO.,LTD.", C=JP, Key type:RSA, Length:2048, Cert Id:1521072570, Valid from:29/05/09, 10:30 am, Valid until:29/05/29, 10:30 am
2023-05-19 15:46:59,184 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:cf08e5c0816a5ad427ff0eb271859d0, Subject:CN=SecureTrust CA, O=SecureTrust Corporation, C=US, Issuer:CN=SecureTrust CA, O=SecureTrust Corporation, C=US, Key type:RSA, Length:2048, Cert Id:2034155325, Valid from:08/11/06, 1:01 am, Valid until:01/01/30, 1:10 am
2023-05-19 15:46:59,185 DEBUG [main] security  - X509Certificate: Alg:SHA256withECDSA, Serial:75e6dfcbc1685ba8, Subject:CN=SSL.com Root Certification Authority ECC, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com Root Certification Authority ECC, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:EC, Length:384, Cert Id:-1368293613, Valid from:12/02/16, 11:44 pm, Valid until:12/02/41, 11:44 pm
2023-05-19 15:46:59,185 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:56b629cd34bc78f6, Subject:CN=SSL.com EV Root Certification Authority RSA R2, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com EV Root Certification Authority RSA R2, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:RSA, Length:4096, Cert Id:1381862403, Valid from:31/05/17, 11:44 pm, Valid until:30/05/42, 11:44 pm
2023-05-19 15:46:59,186 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:7b2c9bd316803299, Subject:CN=SSL.com Root Certification Authority RSA, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com Root Certification Authority RSA, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:RSA, Length:4096, Cert Id:156725711, Valid from:12/02/16, 11:09 pm, Valid until:12/02/41, 11:09 pm
2023-05-19 15:46:59,187 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:0, Subject:OU=Starfield Class 2 Certification Authority, O="Starfield Technologies, Inc.", C=US, Issuer:OU=Starfield Class 2 Certification Authority, O="Starfield Technologies, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:1825617644, Valid from:29/06/04, 11:09 pm, Valid until:29/06/34, 11:09 pm
2023-05-19 15:46:59,187 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Starfield Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Starfield Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:-1026641587, Valid from:01/09/09, 5:30 am, Valid until:01/01/38, 5:29 am
2023-05-19 15:46:59,188 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Starfield Services Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Starfield Services Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:1964785574, Valid from:01/09/09, 5:30 am, Valid until:01/01/38, 5:29 am
2023-05-19 15:46:59,188 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:bb401c43f55e4fb0, Subject:CN=SwissSign Gold CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Gold CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:1516221943, Valid from:25/10/06, 2:00 pm, Valid until:25/10/36, 2:00 pm
2023-05-19 15:46:59,189 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:4eb200670c035d4f, Subject:CN=SwissSign Platinum CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Platinum CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:771312514, Valid from:25/10/06, 2:06 pm, Valid until:25/10/36, 2:06 pm
2023-05-19 15:46:59,189 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:4f1bd42f54bb2f4b, Subject:CN=SwissSign Silver CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Silver CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:126726124, Valid from:25/10/06, 2:02 pm, Valid until:25/10/36, 2:02 pm
2023-05-19 15:46:59,192 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:95be16a0f72e46f17b398272fa8bcd96, Subject:CN=TeliaSonera Root CA v1, O=TeliaSonera, Issuer:CN=TeliaSonera Root CA v1, O=TeliaSonera, Key type:RSA, Length:4096, Cert Id:1495358374, Valid from:18/10/07, 5:30 pm, Valid until:18/10/32, 5:30 pm
2023-05-19 15:46:59,193 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:344ed55720d5edec49f42fce37db2b6d, Subject:CN=thawte Primary Root CA, OU="(c) 2006 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Issuer:CN=thawte Primary Root CA, OU="(c) 2006 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:643000026, Valid from:17/11/06, 5:30 am, Valid until:17/07/36, 5:29 am
2023-05-19 15:46:59,193 DEBUG [main] security  - X509Certificate: Alg:SHA384withECDSA, Serial:35fc265cd9844fc93d263d579baed756, Subject:CN=thawte Primary Root CA - G2, OU="(c) 2007 thawte, Inc. - For authorized use only", O="thawte, Inc.", C=US, Issuer:CN=thawte Primary Root CA - G2, OU="(c) 2007 thawte, Inc. - For authorized use only", O="thawte, Inc.", C=US, Key type:EC, Length:384, Cert Id:2068083090, Valid from:05/11/07, 5:30 am, Valid until:19/01/38, 5:29 am
2023-05-19 15:46:59,194 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:600197b746a7eab4b49ad64b2ff790fb, Subject:CN=thawte Primary Root CA - G3, OU="(c) 2008 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Issuer:CN=thawte Primary Root CA - G3, OU="(c) 2008 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:1032730720, Valid from:02/04/08, 5:30 am, Valid until:02/12/37, 5:29 am
2023-05-19 15:46:59,195 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:1, Subject:CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Issuer:CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Key type:RSA, Length:2048, Cert Id:-1238464039, Valid from:01/10/08, 4:10 pm, Valid until:02/10/33, 5:29 am
2023-05-19 15:46:59,195 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:1, Subject:CN=T-TeleSec GlobalRoot Class 3, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Issuer:CN=T-TeleSec GlobalRoot Class 3, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Key type:RSA, Length:2048, Cert Id:1894096264, Valid from:01/10/08, 3:59 pm, Valid until:02/10/33, 5:29 am
2023-05-19 15:46:59,196 DEBUG [main] security  - X509Certificate: Alg:SHA384withECDSA, Serial:5c8b99c55a94c5d27156decd8980cc26, Subject:CN=USERTrust ECC Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Issuer:CN=USERTrust ECC Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Key type:EC, Length:384, Cert Id:-965679910, Valid from:01/02/10, 5:30 am, Valid until:19/01/38, 5:29 am
2023-05-19 15:46:59,196 DEBUG [main] security  - X509Certificate: Alg:SHA384withRSA, Serial:1fd6d30fca3ca51a81bbc640e35032d, Subject:CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Issuer:CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Key type:RSA, Length:4096, Cert Id:-347365895, Valid from:01/02/10, 5:30 am, Valid until:19/01/38, 5:29 am
2023-05-19 15:46:59,197 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:44be0c8b500024b411d3362de0b35f1b, Subject:CN=UTN-USERFirst-Object, OU=http://www.usertrust.com, O=The USERTRUST Network, L=Salt Lake City, ST=UT, C=US, Issuer:CN=UTN-USERFirst-Object, OU=http://www.usertrust.com, O=The USERTRUST Network, L=Salt Lake City, ST=UT, C=US, Key type:RSA, Length:2048, Cert Id:-297053428, Valid from:10/07/99, 12:01 am, Valid until:10/07/19, 12:10 am
2023-05-19 15:46:59,198 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:9b7e0649a33e62b9d5ee90487129ef57, Subject:CN=VeriSign Class 3 Public Primary Certification Authority - G3, OU="(c) 1999 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Class 3 Public Primary Certification Authority - G3, OU="(c) 1999 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:2057300190, Valid from:01/10/99, 5:30 am, Valid until:17/07/36, 5:29 am
2023-05-19 15:46:59,198 DEBUG [main] security  - X509Certificate: Alg:SHA384withECDSA, Serial:2f80fe238c0e220f486712289187acb3, Subject:CN=VeriSign Class 3 Public Primary Certification Authority - G4, OU="(c) 2007 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Class 3 Public Primary Certification Authority - G4, OU="(c) 2007 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:EC, Length:384, Cert Id:-131493977, Valid from:05/11/07, 5:30 am, Valid until:19/01/38, 5:29 am
2023-05-19 15:46:59,199 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:18dad19e267de8bb4a2158cdcc6b3b4a, Subject:CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU="(c) 2006 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU="(c) 2006 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:303010488, Valid from:08/11/06, 5:30 am, Valid until:17/07/36, 5:29 am
2023-05-19 15:46:59,199 DEBUG [main] security  - X509Certificate: Alg:SHA256withRSA, Serial:401ac46421b31321030ebbe4121ac51d, Subject:CN=VeriSign Universal Root Certification Authority, OU="(c) 2008 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Universal Root Certification Authority, OU="(c) 2008 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:-1976681486, Valid from:02/04/08, 5:30 am, Valid until:02/12/37, 5:29 am
2023-05-19 15:46:59,200 DEBUG [main] security  - X509Certificate: Alg:SHA1withRSA, Serial:50946cec18ead59c4dd597ef758fa0ad, Subject:CN=XRamp Global Certification Authority, O=XRamp Security Services Inc, OU=www.xrampsecurity.com, C=US, Issuer:CN=XRamp Global Certification Authority, O=XRamp Security Services Inc, OU=www.xrampsecurity.com, C=US, Key type:RSA, Length:2048, Cert Id:-952474086, Valid from:01/11/04, 10:44 pm, Valid until:01/01/35, 11:07 am
2023-05-19 15:46:59,259 DEBUG [main] JdkSslContext  - Default protocols (JDK): [TLSv1.3, TLSv1.2] 
2023-05-19 15:46:59,259 DEBUG [main] JdkSslContext  - Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_AES_128_GCM_SHA256, TLS_AES_256_GCM_SHA384]
2023-05-19 15:46:59,272 DEBUG [main] GlobalEventExecutor  - -Dio.netty.globalEventExecutor.quietPeriodSeconds: 1
2023-05-19 15:46:59,283 DEBUG [main] MultithreadEventLoopGroup  - -Dio.netty.eventLoopThreads: 24
2023-05-19 15:46:59,294 DEBUG [main] NioEventLoop  - -Dio.netty.noKeySetOptimization: false
2023-05-19 15:46:59,294 DEBUG [main] NioEventLoop  - -Dio.netty.selectorAutoRebuildThreshold: 512
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.numHeapArenas: 24
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.numDirectArenas: 24
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.pageSize: 8192
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.maxOrder: 9
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.chunkSize: 4194304
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.smallCacheSize: 256
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.normalCacheSize: 64
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.maxCachedBufferCapacity: 32768
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.cacheTrimInterval: 8192
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.cacheTrimIntervalMillis: 0
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.useCacheForAllThreads: false
2023-05-19 15:46:59,368 DEBUG [main] PooledByteBufAllocator  - -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
2023-05-19 15:46:59,381 DEBUG [main] ByteBufUtil  - -Dio.netty.allocator.type: pooled
2023-05-19 15:46:59,381 DEBUG [main] ByteBufUtil  - -Dio.netty.threadLocalDirectBufferSize: 0
2023-05-19 15:46:59,381 DEBUG [main] ByteBufUtil  - -Dio.netty.maxThreadLocalCharBufferSize: 16384
2023-05-19 15:46:59,631 DEBUG [UrlChecker-2] HttpURLConnection  - sun.net.www.MessageHeader@787791a85 pairs: {GET /status HTTP/1.1: null}{User-Agent: Java/17}{Host: localhost:21140}{Accept: text/html, image/gif, image/jpeg, *; q=.2, */*; q=.2}{Connection: keep-alive}
2023-05-19 15:46:59,634 DEBUG [UrlChecker-2] HttpURLConnection  - sun.net.www.MessageHeader@62bde09b4 pairs: {null: HTTP/1.1 200 OK}{Content-Length: 248}{Content-Type: application/json; charset=utf-8}{cache-control: no-cache}
2023-05-19 15:46:59,831 DEBUG [Forwarding newSession on session null to remote] DefaultChannelId  - -Dio.netty.processId: 64432 (auto-detected)
2023-05-19 15:46:59,833 DEBUG [Forwarding newSession on session null to remote] NetUtil  - -Djava.net.preferIPv4Stack: false
2023-05-19 15:46:59,833 DEBUG [Forwarding newSession on session null to remote] NetUtil  - -Djava.net.preferIPv6Addresses: false
2023-05-19 15:46:59,842 DEBUG [Forwarding newSession on session null to remote] NetUtilInitializations  - Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
2023-05-19 15:46:59,844 DEBUG [Forwarding newSession on session null to remote] NetUtil  - Failed to get SOMAXCONN from sysctl and file \proc\sys\net\core\somaxconn. Default: 200
2023-05-19 15:46:59,876 DEBUG [Forwarding newSession on session null to remote] DefaultChannelId  - -Dio.netty.machineId: 5c:fb:3a:ff:fe:01:15:d1 (auto-detected)
2023-05-19 15:46:59,931 DEBUG [AsyncHttpClient-1-2] AbstractByteBuf  - -Dio.netty.buffer.checkAccessible: true
2023-05-19 15:46:59,931 DEBUG [AsyncHttpClient-1-2] AbstractByteBuf  - -Dio.netty.buffer.checkBounds: true
2023-05-19 15:46:59,932 DEBUG [AsyncHttpClient-1-2] ResourceLeakDetectorFactory  - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@653c45af
2023-05-19 15:46:59,951 DEBUG [AsyncHttpClient-1-2] NettyConnectListener  - Using new Channel '[id: 0x458071ea, L:/127.0.0.1:49220 - R:localhost/127.0.0.1:21140]' for 'POST' to '/session'
2023-05-19 15:46:59,971 DEBUG [AsyncHttpClient-1-2] Recycler  - -Dio.netty.recycler.maxCapacityPerThread: 4096
2023-05-19 15:46:59,971 DEBUG [AsyncHttpClient-1-2] Recycler  - -Dio.netty.recycler.ratio: 8
2023-05-19 15:46:59,971 DEBUG [AsyncHttpClient-1-2] Recycler  - -Dio.netty.recycler.chunkSize: 32
2023-05-19 15:46:59,971 DEBUG [AsyncHttpClient-1-2] Recycler  - -Dio.netty.recycler.blocking: false
2023-05-19 15:46:59,971 DEBUG [AsyncHttpClient-1-2] Recycler  - -Dio.netty.recycler.batchFastThreadLocalOnly: true
2023-05-19 15:47:00,931 DEBUG [AsyncHttpClient-1-2] Brotli  - brotli4j not in the classpath; Brotli support will be unavailable.
2023-05-19 15:47:00,932 DEBUG [AsyncHttpClient-1-2] HttpHandler  - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session HTTP/1.1
User-Agent: selenium/4.8.3 (java windows)
Content-Length: 513
Content-Type: application/json; charset=utf-8
host: localhost:21140
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Length: 858
Content-Type: application/json; charset=utf-8
cache-control: no-cache

2023-05-19 15:47:00,940 DEBUG [AsyncHttpClient-1-2] ChannelManager  - Adding key: http://localhost:21140 for channel [id: 0x458071ea, L:/127.0.0.1:49220 - R:localhost/127.0.0.1:21140]
2023-05-19 15:47:01,044 DEBUG [AsyncHttpClient-1-3] NettyConnectListener  - Using new Channel '[id: 0xccdd9695, L:/127.0.0.1:49228 - R:localhost/127.0.0.1:49221]' for 'GET' to '/json/version'
2023-05-19 15:47:01,049 DEBUG [AsyncHttpClient-1-3] HttpHandler  - 

Request DefaultFullHttpRequest(decodeResult: success, version: HTTP/1.1, content: EmptyByteBufBE)
GET /json/version HTTP/1.1
User-Agent: selenium/4.8.3 (java windows)
host: localhost:49221
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Security-Policy: frame-ancestors 'none'
Content-Length: 422
Content-Type: application/json; charset=UTF-8

2023-05-19 15:47:01,049 DEBUG [AsyncHttpClient-1-3] ChannelManager  - Adding key: http://localhost:49221 for channel [id: 0xccdd9695, L:/127.0.0.1:49228 - R:localhost/127.0.0.1:49221]
2023-05-19 15:47:01,061 DEBUG [main] ThreadLocalRandom  - -Dio.netty.initialSeedUniquifier: 0x764e34ecd476595d
2023-05-19 15:47:01,066 DEBUG [AsyncHttpClient-1-4] NettyConnectListener  - Using new Channel '[id: 0xc642f1a7, L:/127.0.0.1:49229 - R:localhost/127.0.0.1:49221]' for 'GET' to '/devtools/browser/1f2c5eb5-d596-4214-a2d9-5c1f7af1e0b8'
2023-05-19 15:47:01,070 DEBUG [AsyncHttpClient-1-4] WebSocketHandler  - 

Request DefaultFullHttpRequest(decodeResult: success, version: HTTP/1.1, content: EmptyByteBufBE)
GET /devtools/browser/1f2c5eb5-d596-4214-a2d9-5c1f7af1e0b8 HTTP/1.1
upgrade: websocket
connection: upgrade
sec-websocket-key: Op+KSJLrwvjFVtWFW88jFA==
sec-websocket-version: 13
origin: http://localhost:49221
host: localhost:49221
accept: */*
user-agent: AHC/2.1

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 101 WebSocket Protocol Handshake
Upgrade: WebSocket
Connection: Upgrade
Sec-WebSocket-Accept: Go21oub+DHTxqxTImEaYqR1qtR4=

2023-05-19 15:47:01,168 DEBUG [Forwarding maximizeCurrentWindow on session 01a65cfb14fd983f211ef93d6f425cda to remote] NettyRequestSender  - Using pooled Channel '[id: 0x458071ea, L:/127.0.0.1:49220 - R:localhost/127.0.0.1:21140]' for 'POST' to 'http://localhost:21140/session/01a65cfb14fd983f211ef93d6f425cda/window/maximize'
2023-05-19 15:47:01,168 DEBUG [Forwarding maximizeCurrentWindow on session 01a65cfb14fd983f211ef93d6f425cda to remote] NettyRequestSender  - Using open Channel [id: 0x458071ea, L:/127.0.0.1:49220 - R:localhost/127.0.0.1:21140] for POST '/session/01a65cfb14fd983f211ef93d6f425cda/window/maximize'
2023-05-19 15:47:01,305 DEBUG [AsyncHttpClient-1-2] HttpHandler  - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/01a65cfb14fd983f211ef93d6f425cda/window/maximize HTTP/1.1
User-Agent: selenium/4.8.3 (java windows)
Content-Length: 3
Content-Type: application/json; charset=utf-8
host: localhost:21140
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Length: 51
Content-Type: application/json; charset=utf-8
cache-control: no-cache

2023-05-19 15:47:01,305 DEBUG [AsyncHttpClient-1-2] ChannelManager  - Adding key: http://localhost:21140 for channel [id: 0x458071ea, L:/127.0.0.1:49220 - R:localhost/127.0.0.1:21140]
2023-05-19 15:47:01,309 DEBUG [Forwarding setTimeout on session 01a65cfb14fd983f211ef93d6f425cda to remote] NettyRequestSender  - Using pooled Channel '[id: 0x458071ea, L:/127.0.0.1:49220 - R:localhost/127.0.0.1:21140]' for 'POST' to 'http://localhost:21140/session/01a65cfb14fd983f211ef93d6f425cda/timeouts'
